2024-06-20 21:07:42,819 INFO    Thread-12 :63443 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sultand/mop_modifications/streamlined_mop/src/wandb/run-20240620_210738-6sumgtu8/files/wandb-metadata.json
2024-06-20 21:07:42,892 DEBUG   HandlerThread:63443 [handler.py:handle_request():158] handle_request: python_packages
2024-06-20 21:07:42,893 DEBUG   SenderThread:63443 [sender.py:send_request():406] send_request: python_packages
2024-06-20 21:07:42,893 DEBUG   HandlerThread:63443 [handler.py:handle_request():158] handle_request: stop_status
2024-06-20 21:07:42,894 DEBUG   SenderThread:63443 [sender.py:send_request():406] send_request: stop_status
2024-06-20 21:07:42,898 DEBUG   HandlerThread:63443 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-20 21:07:43,033 DEBUG   SenderThread:63443 [sender.py:send():379] send: telemetry
2024-06-20 21:07:43,218 INFO    wandb-upload_0:63443 [upload_job.py:push():130] Uploaded file /tmp/tmpjzadtkw8wandb/y64bid26-wandb-metadata.json
2024-06-20 21:07:43,819 INFO    Thread-12 :63443 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sultand/mop_modifications/streamlined_mop/src/wandb/run-20240620_210738-6sumgtu8/files/requirements.txt
2024-06-20 21:07:43,819 INFO    Thread-12 :63443 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sultand/mop_modifications/streamlined_mop/src/wandb/run-20240620_210738-6sumgtu8/files/output.log
2024-06-20 21:07:43,894 DEBUG   HandlerThread:63443 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-20 21:07:43,984 DEBUG   HandlerThread:63443 [handler.py:handle_request():158] handle_request: status_report
2024-06-20 21:07:44,123 DEBUG   HandlerThread:63443 [handler.py:handle_request():158] handle_request: partial_history
2024-06-20 21:07:44,124 DEBUG   SenderThread:63443 [sender.py:send():379] send: history
2024-06-20 21:07:44,127 DEBUG   SenderThread:63443 [sender.py:send_request():406] send_request: summary_record
2024-06-20 21:07:44,128 INFO    SenderThread:63443 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-06-20 21:07:44,819 INFO    Thread-12 :63443 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sultand/mop_modifications/streamlined_mop/src/wandb/run-20240620_210738-6sumgtu8/files/wandb-summary.json
2024-06-20 21:07:44,895 DEBUG   HandlerThread:63443 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-20 21:07:45,820 INFO    Thread-12 :63443 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sultand/mop_modifications/streamlined_mop/src/wandb/run-20240620_210738-6sumgtu8/files/output.log
2024-06-20 21:07:45,896 DEBUG   HandlerThread:63443 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-20 21:07:46,895 DEBUG   HandlerThread:63443 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-20 21:07:47,820 INFO    Thread-12 :63443 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sultand/mop_modifications/streamlined_mop/src/wandb/run-20240620_210738-6sumgtu8/files/output.log
2024-06-20 21:07:47,895 DEBUG   HandlerThread:63443 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-20 21:07:48,236 DEBUG   HandlerThread:63443 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-20 21:07:48,236 DEBUG   SenderThread:63443 [sender.py:send_request():406] send_request: log_artifact
2024-06-20 21:07:48,895 DEBUG   HandlerThread:63443 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-20 21:07:49,821 INFO    Thread-12 :63443 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sultand/mop_modifications/streamlined_mop/src/wandb/run-20240620_210738-6sumgtu8/files/output.log
2024-06-20 21:07:49,896 DEBUG   HandlerThread:63443 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-20 21:07:50,069 INFO    wandb-upload_0:63443 [upload_job.py:push():88] Uploaded file /home/sultand/.local/share/wandb/artifacts/staging/tmpiq0rsflm
2024-06-20 21:07:50,649 INFO    SenderThread:63443 [sender.py:send_request_log_artifact():1518] logged artifact model-6sumgtu8 - {'id': 'QXJ0aWZhY3Q6OTAzNTI3Nzc3', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIxMzYzNzM2NQ==', 'latestArtifact': None}}
2024-06-20 21:07:50,650 DEBUG   HandlerThread:63443 [handler.py:handle_request():158] handle_request: status_report
2024-06-20 21:07:50,665 DEBUG   HandlerThread:63443 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-20 21:07:50,666 DEBUG   SenderThread:63443 [sender.py:send_request():406] send_request: log_artifact
2024-06-20 21:07:50,896 DEBUG   HandlerThread:63443 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-20 21:07:51,896 DEBUG   HandlerThread:63443 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-20 21:07:52,330 INFO    wandb-upload_0:63443 [upload_job.py:push():88] Uploaded file /home/sultand/.local/share/wandb/artifacts/staging/tmps7_g89kz
2024-06-20 21:07:52,896 DEBUG   HandlerThread:63443 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-20 21:07:53,020 INFO    SenderThread:63443 [sender.py:send_request_log_artifact():1518] logged artifact model-6sumgtu8 - {'id': 'QXJ0aWZhY3Q6OTAzNTI3ODA5', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIxMzYzNzM2NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTAzNTI3Nzc3', 'versionIndex': 0}}}
2024-06-20 21:07:53,046 DEBUG   HandlerThread:63443 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-20 21:07:53,046 DEBUG   SenderThread:63443 [sender.py:send_request():406] send_request: log_artifact
2024-06-20 21:07:53,822 INFO    Thread-12 :63443 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sultand/mop_modifications/streamlined_mop/src/wandb/run-20240620_210738-6sumgtu8/files/output.log
2024-06-20 21:07:53,896 DEBUG   HandlerThread:63443 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-20 21:07:54,708 INFO    wandb-upload_0:63443 [upload_job.py:push():88] Uploaded file /home/sultand/.local/share/wandb/artifacts/staging/tmpm5jrzqko
2024-06-20 21:07:54,898 DEBUG   HandlerThread:63443 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-20 21:07:55,396 INFO    SenderThread:63443 [sender.py:send_request_log_artifact():1518] logged artifact model-6sumgtu8 - {'id': 'QXJ0aWZhY3Q6OTAzNTI3ODM2', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIxMzYzNzM2NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTAzNTI3ODA5', 'versionIndex': 1}}}
